text,intent,lang
How should a student interpret the differential area?,report_structure_help,en
What does the differential area show on the printed report?,report_structure_help,en
WBC is 2.8,report_numeric_result_analysis,en
WBC is 4.8,report_numeric_result_analysis,en
WBC is 13.7,report_numeric_result_analysis,en
WBC is 22.4,report_numeric_result_analysis,en
My report says WBC 2.8,report_numeric_result_analysis,en
My report says WBC 4.8,report_numeric_result_analysis,en
My report says WBC 13.7,report_numeric_result_analysis,en
My report says WBC 22.4,report_numeric_result_analysis,en
In my CBC report WBC is 2.8,report_numeric_result_analysis,en
In my CBC report WBC is 4.8,report_numeric_result_analysis,en
In my CBC report WBC is 13.7,report_numeric_result_analysis,en
In my CBC report WBC is 22.4,report_numeric_result_analysis,en
This blood report shows WBC 2.8,report_numeric_result_analysis,en
This blood report shows WBC 4.8,report_numeric_result_analysis,en
This blood report shows WBC 13.7,report_numeric_result_analysis,en
This blood report shows WBC 22.4,report_numeric_result_analysis,en
WBC: 2.8,report_numeric_result_analysis,en
WBC: 4.8,report_numeric_result_analysis,en
WBC: 13.7,report_numeric_result_analysis,en
WBC: 22.4,report_numeric_result_analysis,en
Please analyze WBC 2.8 in this report,report_numeric_result_analysis,en
Please analyze WBC 4.8 in this report,report_numeric_result_analysis,en
Please analyze WBC 13.7 in this report,report_numeric_result_analysis,en
Please analyze WBC 22.4 in this report,report_numeric_result_analysis,en
Can you analyze WBC value 2.8?,report_numeric_result_analysis,en
Can you analyze WBC value 4.8?,report_numeric_result_analysis,en
Can you analyze WBC value 13.7?,report_numeric_result_analysis,en
Can you analyze WBC value 22.4?,report_numeric_result_analysis,en
Report result WBC = 2.8,report_numeric_result_analysis,en
Report result WBC = 4.8,report_numeric_result_analysis,en
Report result WBC = 13.7,report_numeric_result_analysis,en
Report result WBC = 22.4,report_numeric_result_analysis,en
What does it mean if WBC is 2.8?,report_numeric_result_analysis,en
What does it mean if WBC is 4.8?,report_numeric_result_analysis,en
What does it mean if WBC is 13.7?,report_numeric_result_analysis,en
What does it mean if WBC is 22.4?,report_numeric_result_analysis,en
RBC is 2.9,report_numeric_result_analysis,en
RBC is 4.7,report_numeric_result_analysis,en
RBC is 6.4,report_numeric_result_analysis,en
RBC is 5.1,report_numeric_result_analysis,en
My report says RBC 2.9,report_numeric_result_analysis,en
My report says RBC 4.7,report_numeric_result_analysis,en
My report says RBC 6.4,report_numeric_result_analysis,en
My report says RBC 5.1,report_numeric_result_analysis,en
In my CBC report RBC is 2.9,report_numeric_result_analysis,en
In my CBC report RBC is 4.7,report_numeric_result_analysis,en
In my CBC report RBC is 6.4,report_numeric_result_analysis,en
In my CBC report RBC is 5.1,report_numeric_result_analysis,en
This blood report shows RBC 2.9,report_numeric_result_analysis,en
This blood report shows RBC 4.7,report_numeric_result_analysis,en
This blood report shows RBC 6.4,report_numeric_result_analysis,en
This blood report shows RBC 5.1,report_numeric_result_analysis,en
RBC: 2.9,report_numeric_result_analysis,en
RBC: 4.7,report_numeric_result_analysis,en
RBC: 6.4,report_numeric_result_analysis,en
RBC: 5.1,report_numeric_result_analysis,en
Please analyze RBC 2.9 in this report,report_numeric_result_analysis,en
Please analyze RBC 4.7 in this report,report_numeric_result_analysis,en
Please analyze RBC 6.4 in this report,report_numeric_result_analysis,en
Please analyze RBC 5.1 in this report,report_numeric_result_analysis,en
Can you analyze RBC value 2.9?,report_numeric_result_analysis,en
Can you analyze RBC value 4.7?,report_numeric_result_analysis,en
Can you analyze RBC value 6.4?,report_numeric_result_analysis,en
Can you analyze RBC value 5.1?,report_numeric_result_analysis,en
Report result RBC = 2.9,report_numeric_result_analysis,en
Report result RBC = 4.7,report_numeric_result_analysis,en
Report result RBC = 6.4,report_numeric_result_analysis,en
Report result RBC = 5.1,report_numeric_result_analysis,en
What does it mean if RBC is 2.9?,report_numeric_result_analysis,en
What does it mean if RBC is 4.7?,report_numeric_result_analysis,en
What does it mean if RBC is 6.4?,report_numeric_result_analysis,en
What does it mean if RBC is 5.1?,report_numeric_result_analysis,en
HGB is 7.4,report_numeric_result_analysis,en
HGB is 11.2,report_numeric_result_analysis,en
HGB is 13.8,report_numeric_result_analysis,en
HGB is 18.2,report_numeric_result_analysis,en
My report says HGB 7.4,report_numeric_result_analysis,en
My report says HGB 11.2,report_numeric_result_analysis,en
My report says HGB 13.8,report_numeric_result_analysis,en
My report says HGB 18.2,report_numeric_result_analysis,en
In my CBC report HGB is 7.4,report_numeric_result_analysis,en
In my CBC report HGB is 11.2,report_numeric_result_analysis,en
In my CBC report HGB is 13.8,report_numeric_result_analysis,en
In my CBC report HGB is 18.2,report_numeric_result_analysis,en
This blood report shows HGB 7.4,report_numeric_result_analysis,en
This blood report shows HGB 11.2,report_numeric_result_analysis,en
This blood report shows HGB 13.8,report_numeric_result_analysis,en
This blood report shows HGB 18.2,report_numeric_result_analysis,en
HGB: 7.4,report_numeric_result_analysis,en
HGB: 11.2,report_numeric_result_analysis,en
HGB: 13.8,report_numeric_result_analysis,en
HGB: 18.2,report_numeric_result_analysis,en
Please analyze HGB 7.4 in this report,report_numeric_result_analysis,en
Please analyze HGB 11.2 in this report,report_numeric_result_analysis,en
Please analyze HGB 13.8 in this report,report_numeric_result_analysis,en
Please analyze HGB 18.2 in this report,report_numeric_result_analysis,en
Can you analyze HGB value 7.4?,report_numeric_result_analysis,en
Can you analyze HGB value 11.2?,report_numeric_result_analysis,en
Can you analyze HGB value 13.8?,report_numeric_result_analysis,en
Can you analyze HGB value 18.2?,report_numeric_result_analysis,en
Report result HGB = 7.4,report_numeric_result_analysis,en
Report result HGB = 11.2,report_numeric_result_analysis,en
Report result HGB = 13.8,report_numeric_result_analysis,en
Report result HGB = 18.2,report_numeric_result_analysis,en
What does it mean if HGB is 7.4?,report_numeric_result_analysis,en
What does it mean if HGB is 11.2?,report_numeric_result_analysis,en
What does it mean if HGB is 13.8?,report_numeric_result_analysis,en
What does it mean if HGB is 18.2?,report_numeric_result_analysis,en
HCT is 22.8,report_numeric_result_analysis,en
HCT is 35.9,report_numeric_result_analysis,en
HCT is 42.1,report_numeric_result_analysis,en
HCT is 55.5,report_numeric_result_analysis,en
My report says HCT 22.8,report_numeric_result_analysis,en
My report says HCT 35.9,report_numeric_result_analysis,en
My report says HCT 42.1,report_numeric_result_analysis,en
My report says HCT 55.5,report_numeric_result_analysis,en
In my CBC report HCT is 22.8,report_numeric_result_analysis,en
In my CBC report HCT is 35.9,report_numeric_result_analysis,en
In my CBC report HCT is 42.1,report_numeric_result_analysis,en
In my CBC report HCT is 55.5,report_numeric_result_analysis,en
This blood report shows HCT 22.8,report_numeric_result_analysis,en
This blood report shows HCT 35.9,report_numeric_result_analysis,en
This blood report shows HCT 42.1,report_numeric_result_analysis,en
This blood report shows HCT 55.5,report_numeric_result_analysis,en
HCT: 22.8,report_numeric_result_analysis,en
HCT: 35.9,report_numeric_result_analysis,en
HCT: 42.1,report_numeric_result_analysis,en
HCT: 55.5,report_numeric_result_analysis,en
Please analyze HCT 22.8 in this report,report_numeric_result_analysis,en
Please analyze HCT 35.9 in this report,report_numeric_result_analysis,en
Please analyze HCT 42.1 in this report,report_numeric_result_analysis,en
Please analyze HCT 55.5 in this report,report_numeric_result_analysis,en
Can you analyze HCT value 22.8?,report_numeric_result_analysis,en
Can you analyze HCT value 35.9?,report_numeric_result_analysis,en
Can you analyze HCT value 42.1?,report_numeric_result_analysis,en
Can you analyze HCT value 55.5?,report_numeric_result_analysis,en
Report result HCT = 22.8,report_numeric_result_analysis,en
Report result HCT = 35.9,report_numeric_result_analysis,en
Report result HCT = 42.1,report_numeric_result_analysis,en
Report result HCT = 55.5,report_numeric_result_analysis,en
What does it mean if HCT is 22.8?,report_numeric_result_analysis,en
What does it mean if HCT is 35.9?,report_numeric_result_analysis,en
What does it mean if HCT is 42.1?,report_numeric_result_analysis,en
What does it mean if HCT is 55.5?,report_numeric_result_analysis,en
MCV is 63.5,report_numeric_result_analysis,en
MCV is 72.0,report_numeric_result_analysis,en
MCV is 89.4,report_numeric_result_analysis,en
MCV is 106.8,report_numeric_result_analysis,en
My report says MCV 63.5,report_numeric_result_analysis,en
My report says MCV 72.0,report_numeric_result_analysis,en
My report says MCV 89.4,report_numeric_result_analysis,en
My report says MCV 106.8,report_numeric_result_analysis,en
In my CBC report MCV is 63.5,report_numeric_result_analysis,en
In my CBC report MCV is 72.0,report_numeric_result_analysis,en
In my CBC report MCV is 89.4,report_numeric_result_analysis,en
In my CBC report MCV is 106.8,report_numeric_result_analysis,en
This blood report shows MCV 63.5,report_numeric_result_analysis,en
This blood report shows MCV 72.0,report_numeric_result_analysis,en
This blood report shows MCV 89.4,report_numeric_result_analysis,en
This blood report shows MCV 106.8,report_numeric_result_analysis,en
MCV: 63.5,report_numeric_result_analysis,en
MCV: 72.0,report_numeric_result_analysis,en
MCV: 89.4,report_numeric_result_analysis,en
MCV: 106.8,report_numeric_result_analysis,en
Please analyze MCV 63.5 in this report,report_numeric_result_analysis,en
Please analyze MCV 72.0 in this report,report_numeric_result_analysis,en
Please analyze MCV 89.4 in this report,report_numeric_result_analysis,en
Please analyze MCV 106.8 in this report,report_numeric_result_analysis,en
Can you analyze MCV value 63.5?,report_numeric_result_analysis,en
Can you analyze MCV value 72.0?,report_numeric_result_analysis,en
Can you analyze MCV value 89.4?,report_numeric_result_analysis,en
Can you analyze MCV value 106.8?,report_numeric_result_analysis,en
Report result MCV = 63.5,report_numeric_result_analysis,en
Report result MCV = 72.0,report_numeric_result_analysis,en
Report result MCV = 89.4,report_numeric_result_analysis,en
Report result MCV = 106.8,report_numeric_result_analysis,en
What does it mean if MCV is 63.5?,report_numeric_result_analysis,en
What does it mean if MCV is 72.0?,report_numeric_result_analysis,en
What does it mean if MCV is 89.4?,report_numeric_result_analysis,en
What does it mean if MCV is 106.8?,report_numeric_result_analysis,en
My report shows anemia,report_flag_result_analysis,en
This CBC report says anemia,report_flag_result_analysis,en
The blood report is flagged as anemia,report_flag_result_analysis,en
Please explain the report flag anemia,report_flag_result_analysis,en
What does it mean when my hematology report shows anemia?,report_flag_result_analysis,en
The analyzer printed anemia on the report,report_flag_result_analysis,en
Can you analyze a report that says anemia?,report_flag_result_analysis,en
My result mentions anemia,report_flag_result_analysis,en
Report comment: anemia,report_flag_result_analysis,en
What should be understood from a report flag of anemia?,report_flag_result_analysis,en
The CBC summary shows anemia,report_flag_result_analysis,en
The printed flag on the blood report is anemia,report_flag_result_analysis,en
How should I read a report that says anemia?,report_flag_result_analysis,en
What does the report statement anemia mean?,report_flag_result_analysis,en
The report conclusion mentions anemia,report_flag_result_analysis,en
My lab result is marked anemia,report_flag_result_analysis,en
The machine flagged the report with anemia,report_flag_result_analysis,en
The hematology printout shows anemia,report_flag_result_analysis,en
The report note says anemia,report_flag_result_analysis,en
Please interpret the report phrase anemia,report_flag_result_analysis,en
My report shows thrombocytopenia,report_flag_result_analysis,en
This CBC report says thrombocytopenia,report_flag_result_analysis,en
The blood report is flagged as thrombocytopenia,report_flag_result_analysis,en
Please explain the report flag thrombocytopenia,report_flag_result_analysis,en
What does it mean when my hematology report shows thrombocytopenia?,report_flag_result_analysis,en
The analyzer printed thrombocytopenia on the report,report_flag_result_analysis,en
Can you analyze a report that says thrombocytopenia?,report_flag_result_analysis,en
My result mentions thrombocytopenia,report_flag_result_analysis,en
Report comment: thrombocytopenia,report_flag_result_analysis,en
What should be understood from a report flag of thrombocytopenia?,report_flag_result_analysis,en
The CBC summary shows thrombocytopenia,report_flag_result_analysis,en
The printed flag on the blood report is thrombocytopenia,report_flag_result_analysis,en
How should I read a report that says thrombocytopenia?,report_flag_result_analysis,en
What does the report statement thrombocytopenia mean?,report_flag_result_analysis,en
The report conclusion mentions thrombocytopenia,report_flag_result_analysis,en
My lab result is marked thrombocytopenia,report_flag_result_analysis,en
The machine flagged the report with thrombocytopenia,report_flag_result_analysis,en
The hematology printout shows thrombocytopenia,report_flag_result_analysis,en
The report note says thrombocytopenia,report_flag_result_analysis,en
Please interpret the report phrase thrombocytopenia,report_flag_result_analysis,en
My report shows thrombocytosis,report_flag_result_analysis,en
This CBC report says thrombocytosis,report_flag_result_analysis,en
The blood report is flagged as thrombocytosis,report_flag_result_analysis,en
Please explain the report flag thrombocytosis,report_flag_result_analysis,en
What does it mean when my hematology report shows thrombocytosis?,report_flag_result_analysis,en
The analyzer printed thrombocytosis on the report,report_flag_result_analysis,en
Can you analyze a report that says thrombocytosis?,report_flag_result_analysis,en
My result mentions thrombocytosis,report_flag_result_analysis,en
Report comment: thrombocytosis,report_flag_result_analysis,en
What should be understood from a report flag of thrombocytosis?,report_flag_result_analysis,en
The CBC summary shows thrombocytosis,report_flag_result_analysis,en
The printed flag on the blood report is thrombocytosis,report_flag_result_analysis,en
How should I read a report that says thrombocytosis?,report_flag_result_analysis,en
What does the report statement thrombocytosis mean?,report_flag_result_analysis,en
The report conclusion mentions thrombocytosis,report_flag_result_analysis,en
My lab result is marked thrombocytosis,report_flag_result_analysis,en
The machine flagged the report with thrombocytosis,report_flag_result_analysis,en
The hematology printout shows thrombocytosis,report_flag_result_analysis,en
The report note says thrombocytosis,report_flag_result_analysis,en
Please interpret the report phrase thrombocytosis,report_flag_result_analysis,en
My report shows neutrophilia,report_flag_result_analysis,en
This CBC report says neutrophilia,report_flag_result_analysis,en
The blood report is flagged as neutrophilia,report_flag_result_analysis,en
Please explain the report flag neutrophilia,report_flag_result_analysis,en
What does it mean when my hematology report shows neutrophilia?,report_flag_result_analysis,en
The analyzer printed neutrophilia on the report,report_flag_result_analysis,en
Can you analyze a report that says neutrophilia?,report_flag_result_analysis,en
My result mentions neutrophilia,report_flag_result_analysis,en
Report comment: neutrophilia,report_flag_result_analysis,en
What should be understood from a report flag of neutrophilia?,report_flag_result_analysis,en
The CBC summary shows neutrophilia,report_flag_result_analysis,en
The printed flag on the blood report is neutrophilia,report_flag_result_analysis,en
How should I read a report that says neutrophilia?,report_flag_result_analysis,en
What does the report statement neutrophilia mean?,report_flag_result_analysis,en
The report conclusion mentions neutrophilia,report_flag_result_analysis,en
My lab result is marked neutrophilia,report_flag_result_analysis,en
The machine flagged the report with neutrophilia,report_flag_result_analysis,en
The hematology printout shows neutrophilia,report_flag_result_analysis,en
The report note says neutrophilia,report_flag_result_analysis,en
Please interpret the report phrase neutrophilia,report_flag_result_analysis,en
My report shows leukocytosis,report_flag_result_analysis,en
This CBC report says leukocytosis,report_flag_result_analysis,en
The blood report is flagged as leukocytosis,report_flag_result_analysis,en
Please explain the report flag leukocytosis,report_flag_result_analysis,en
What does it mean when my hematology report shows leukocytosis?,report_flag_result_analysis,en
The analyzer printed leukocytosis on the report,report_flag_result_analysis,en
Can you analyze a report that says leukocytosis?,report_flag_result_analysis,en
My result mentions leukocytosis,report_flag_result_analysis,en
Report comment: leukocytosis,report_flag_result_analysis,en
What should be understood from a report flag of leukocytosis?,report_flag_result_analysis,en
The CBC summary shows leukocytosis,report_flag_result_analysis,en
The printed flag on the blood report is leukocytosis,report_flag_result_analysis,en
How should I read a report that says leukocytosis?,report_flag_result_analysis,en
What does the report statement leukocytosis mean?,report_flag_result_analysis,en
The report conclusion mentions leukocytosis,report_flag_result_analysis,en
My lab result is marked leukocytosis,report_flag_result_analysis,en
The machine flagged the report with leukocytosis,report_flag_result_analysis,en
The hematology printout shows leukocytosis,report_flag_result_analysis,en
The report note says leukocytosis,report_flag_result_analysis,en
Please interpret the report phrase leukocytosis,report_flag_result_analysis,en
My report shows leukopenia,report_flag_result_analysis,en
This CBC report says leukopenia,report_flag_result_analysis,en
The blood report is flagged as leukopenia,report_flag_result_analysis,en
Please explain the report flag leukopenia,report_flag_result_analysis,en
What does it mean when my hematology report shows leukopenia?,report_flag_result_analysis,en
The analyzer printed leukopenia on the report,report_flag_result_analysis,en
Can you analyze a report that says leukopenia?,report_flag_result_analysis,en
My result mentions leukopenia,report_flag_result_analysis,en
Report comment: leukopenia,report_flag_result_analysis,en
What should be understood from a report flag of leukopenia?,report_flag_result_analysis,en
The CBC summary shows leukopenia,report_flag_result_analysis,en
The printed flag on the blood report is leukopenia,report_flag_result_analysis,en
How should I read a report that says leukopenia?,report_flag_result_analysis,en
What does the report statement leukopenia mean?,report_flag_result_analysis,en
The report conclusion mentions leukopenia,report_flag_result_analysis,en
My lab result is marked leukopenia,report_flag_result_analysis,en
The machine flagged the report with leukopenia,report_flag_result_analysis,en
The hematology printout shows leukopenia,report_flag_result_analysis,en
The report note says leukopenia,report_flag_result_analysis,en
Please interpret the report phrase leukopenia,report_flag_result_analysis,en
My report shows microcytosis,report_flag_result_analysis,en
This CBC report says microcytosis,report_flag_result_analysis,en
The blood report is flagged as microcytosis,report_flag_result_analysis,en
Please explain the report flag microcytosis,report_flag_result_analysis,en
What does it mean when my hematology report shows microcytosis?,report_flag_result_analysis,en
The analyzer printed microcytosis on the report,report_flag_result_analysis,en
Can you analyze a report that says microcytosis?,report_flag_result_analysis,en
My result mentions microcytosis,report_flag_result_analysis,en
Report comment: microcytosis,report_flag_result_analysis,en
What should be understood from a report flag of microcytosis?,report_flag_result_analysis,en
The CBC summary shows microcytosis,report_flag_result_analysis,en
The printed flag on the blood report is microcytosis,report_flag_result_analysis,en
How should I read a report that says microcytosis?,report_flag_result_analysis,en
What does the report statement microcytosis mean?,report_flag_result_analysis,en
The report conclusion mentions microcytosis,report_flag_result_analysis,en
My lab result is marked microcytosis,report_flag_result_analysis,en
The machine flagged the report with microcytosis,report_flag_result_analysis,en
The hematology printout shows microcytosis,report_flag_result_analysis,en
The report note says microcytosis,report_flag_result_analysis,en
Please interpret the report phrase microcytosis,report_flag_result_analysis,en
My report shows macrocytosis,report_flag_result_analysis,en
This CBC report says macrocytosis,report_flag_result_analysis,en
The blood report is flagged as macrocytosis,report_flag_result_analysis,en
Please explain the report flag macrocytosis,report_flag_result_analysis,en
What does it mean when my hematology report shows macrocytosis?,report_flag_result_analysis,en
The analyzer printed macrocytosis on the report,report_flag_result_analysis,en
Can you analyze a report that says macrocytosis?,report_flag_result_analysis,en
My result mentions macrocytosis,report_flag_result_analysis,en
Report comment: macrocytosis,report_flag_result_analysis,en
What should be understood from a report flag of macrocytosis?,report_flag_result_analysis,en
The CBC summary shows macrocytosis,report_flag_result_analysis,en
The printed flag on the blood report is macrocytosis,report_flag_result_analysis,en
How should I read a report that says macrocytosis?,report_flag_result_analysis,en
What does the report statement macrocytosis mean?,report_flag_result_analysis,en
The report conclusion mentions macrocytosis,report_flag_result_analysis,en
My lab result is marked macrocytosis,report_flag_result_analysis,en
The machine flagged the report with macrocytosis,report_flag_result_analysis,en
The hematology printout shows macrocytosis,report_flag_result_analysis,en
The report note says macrocytosis,report_flag_result_analysis,en
Please interpret the report phrase macrocytosis,report_flag_result_analysis,en
My report shows hypochromia,report_flag_result_analysis,en
This CBC report says hypochromia,report_flag_result_analysis,en
The blood report is flagged as hypochromia,report_flag_result_analysis,en
Please explain the report flag hypochromia,report_flag_result_analysis,en
What does it mean when my hematology report shows hypochromia?,report_flag_result_analysis,en
The analyzer printed hypochromia on the report,report_flag_result_analysis,en
Can you analyze a report that says hypochromia?,report_flag_result_analysis,en
My result mentions hypochromia,report_flag_result_analysis,en
Report comment: hypochromia,report_flag_result_analysis,en
What should be understood from a report flag of hypochromia?,report_flag_result_analysis,en
The CBC summary shows hypochromia,report_flag_result_analysis,en
The printed flag on the blood report is hypochromia,report_flag_result_analysis,en
How should I read a report that says hypochromia?,report_flag_result_analysis,en
What does the report statement hypochromia mean?,report_flag_result_analysis,en
The report conclusion mentions hypochromia,report_flag_result_analysis,en
My lab result is marked hypochromia,report_flag_result_analysis,en
The machine flagged the report with hypochromia,report_flag_result_analysis,en
The hematology printout shows hypochromia,report_flag_result_analysis,en
The report note says hypochromia,report_flag_result_analysis,en
Please interpret the report phrase hypochromia,report_flag_result_analysis,en
